,Reg no.,Name,Incorp-orated,Dissolved,Type
1,0105671,"TELEPHONE BROADCASTING SYSTEMS (HONG KONG) LIMITED",1981-11-19,1996-06-28,"Private, ltd by shares"
2,0105670,"TRIEMCOR (HONG KONG) LIMITED",1981-11-19,1996-05-24,"Private, ltd by shares"
