,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2754606,"C2MH Group Limited",2018-10-14,2020-04-03,"Private, ltd by shares"
2,2754605,"WILLIAM &amp; JEFFERY LIMITED",2018-10-14,,"Private, ltd by shares"
