,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2963071,"ONEXOURCE LIMITED",2020-07-26,,"Private, ltd by shares"
2,2963070,"Wealthpro Investment Limited",2020-07-26,,"Private, ltd by shares"
