,Reg no.,Name,Incorp-orated,Dissolved,Type
1,1926784,"AJJ CONSORTIUM LIMITED",2013-06-23,2018-02-02,"Private, ltd by shares"
2,1926785,"Colocation Asia Limited",2013-06-23,2014-11-14,"Private, ltd by shares"
3,1926783,"Hidden Wu Productions Limited",2013-06-23,2019-03-01,"Private, ltd by shares"
4,1926781,"Montes Celestes Trade Finance Corporation Limited",2013-06-23,2018-03-02,"Private, ltd by shares"
5,1926782,"OMNIROUTE Trade &amp; Logistics Limited",2013-06-23,2018-03-02,"Private, ltd by shares"
