,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2780512,"A.K. LIMITED (HK)",2018-12-23,2020-11-06,"Private, ltd by shares"
2,2780518,"FABULOUS WORLD LIMITED",2018-12-23,,"Private, ltd by shares"
3,2780513,"VENUS 1 COMPANY LIMITED",2018-12-23,,"Private, ltd by shares"
4,2780514,"VENUS 2 COMPANY LIMITED",2018-12-23,2020-09-18,"Private, ltd by shares"
5,2780515,"VENUS 3 COMPANY LIMITED",2018-12-23,2020-09-11,"Private, ltd by shares"
6,2780516,"VENUS 4 COMPANY LIMITED",2018-12-23,2020-09-11,"Private, ltd by shares"
7,2780517,"VENUS 5 COMPANY LIMITED",2018-12-23,2020-09-11,"Private, ltd by shares"
