,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2244083,"EPOCH ASSET MANAGEMENT LIMITED",2015-05-30,,"Private, ltd by shares"
2,2244082,"PRAYAN IMPORT AND EXPORT LIMITED",2015-05-30,2019-03-08,"Private, ltd by shares"
