,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2241555,"ACE TRADE INVESTMENTS 2 LIMITED",2015-05-25,,"Private, ltd by shares"
2,2241556,"PLANET SEVEN LIMITED",2015-05-25,2019-03-01,"Private, ltd by shares"
