,Reg no.,Name,Incorp-orated,Dissolved,Type
1,0163784,"SOLVAY (HONG KONG) LIMITED",1986-01-02,2017-04-10,"Private, ltd by shares"
2,0163783,"SOLVAY FAR EAST LIMITED",1986-01-02,1998-11-19,"Private, ltd by shares"
