,Reg no.,Name,Incorp-orated,Dissolved,Type
1,1663907,"AXON GLOBAL LOGISTICS SERVICES Limited",2011-09-10,2016-02-26,"Private, ltd by shares"
2,1663909,"LOOG BR IMPORT EXPORT LIMITED",2011-09-10,,"Private, ltd by shares"
3,1663908,"Triple Five Worldwide Ventures Limited",2011-09-10,,"Private, ltd by shares"
