,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2111521,"ADDuP Technology Co., Limited",2014-06-22,,"Private, ltd by shares"
2,2111520,"D&amp;Z INTERNATIONAL GROUP LIMITED",2014-06-22,2020-11-06,"Private, ltd by shares"
