,Reg no.,Name,Incorp-orated,Dissolved,Type
1,1895198,"Hype Digital Limited",2013-04-21,2020-07-17,"Private, ltd by shares"
2,1895196,"Intek Cellular services Limited",2013-04-21,,"Private, ltd by shares"
3,1895194,"SOUTH ASIAN CORPORATION LIMITED",2013-04-21,2020-01-10,"Private, ltd by shares"
4,1895197,"Vera Control, Limited",2013-04-21,,"Private, ltd by shares"
5,1895195,"World Wide Application Integration Limited",2013-04-21,,"Private, ltd by shares"
