,Reg no.,Name,Incorp-orated,Dissolved,Type
1,1827107,"Horner and Roberts Limited",2012-11-18,2018-02-23,"Private, ltd by shares"
2,1827105,"Mei Li Paperie Limited",2012-11-18,2020-11-13,"Private, ltd by shares"
3,1827106,"White Rabbit Ventures Limited",2012-11-18,2018-06-15,"Private, ltd by shares"
