,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2198776,"IvySpace Limited",2015-02-01,,"Private, ltd by shares"
2,2198777,"YAWN STUDIO LIMITED",2015-02-01,,"Private, ltd by shares"
