,Reg no.,Name,Incorp-orated,Dissolved,Type
1,0000092,"DUNLOP RUBBER CO. (FAR EAST) LTD (THE)",1909-04-13,1918-02-22,"Private, ltd by shares"
2,0000094,"LI MAN HING KWOK WEAVING AND MANUFACTURING COMPANY LIMITED",1909-10-27,1951-03-07,"Private, ltd by shares"
3,0000091,"LUEN WO FIRE ASSURANCE CO. LTD. (THE)",1909-04-02,1919-12-03,"Private, ltd by shares"
4,0000089,"SINCERE COMPANY LIMITED (THE)",1909-02-27,1920-04-05,"Private, ltd by shares"
5,0000090,"W. S. BAILEY AND COMPANY LTD",1909-03-02,1960-05-20,"Private, ltd by shares"
6,0000093,"WEI SAN KNITTING COMPANY LTD. (THE)",1909-07-20,1921-01-28,"Private, ltd by shares"
