,Reg no.,Name,Incorp-orated,Dissolved,Type
1,0150973,"BUDWORTH COMPANY LIMITED",1985-05-08,,"Private, ltd by shares"
2,0150974,"MICHELOVER LIMITED",1985-05-08,2002-01-26,"Private, ltd by shares"
