,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2001338,"AAC HOLDING LIMITED",2013-11-24,2016-06-10,"Private, ltd by shares"
2,2001339,"JUSTPUSH LIMITED",2013-11-24,2015-05-08,"Private, ltd by shares"
