,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2183545,"Petit Tippi Limited",2014-12-21,,"Private, ltd by shares"
2,2183544,"Prominent Building Materials Limited",2014-12-21,,"Private, ltd by shares"
