,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2444076,"Animal AdventuresHK LIMITED",2016-10-30,,"Private, ltd by shares"
2,2444077,"Oleh Oleh Limited",2016-10-30,,"Private, ltd by shares"
