,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2426248,"Elders &amp; Son Limited",2016-09-11,,"Private, ltd by shares"
2,2426249,"Resonance Capital Limited (HK)",2016-09-11,,"Private, ltd by shares"
