,Reg no.,Name,Incorp-orated,Dissolved,Type
1,1743980,"AFFLATUS HAIR WORKSHOP COMPANY LIMITED",2012-05-13,,"Private, ltd by shares"
2,1743979,"Palladium Technologies, Limited",2012-05-13,2019-01-11,"Private, ltd by shares"
