,Reg no.,Name,Incorp-orated,Dissolved,Type
1,0049831,"DORRIDGE LIMITED (d1986-11-01)",1976-10-20,1986-11-01,"Private, ltd by shares"
2,0049829,"PACIFIC UNION CONTAINER CARRIERS LIMITED",1976-10-20,2006-01-13,"Private, ltd by shares"
3,0049830,"PACIFIC UNION CONTAINER TRANSPORTS LIMITED",1976-10-20,1989-01-14,"Private, ltd by shares"
