,Reg no.,Name,Incorp-orated,Dissolved,Type
1,0174980,"MANDARA COMMODITIES COMPANY LIMITED",1986-09-15,1994-11-18,"Private, ltd by shares"
2,0174979,"NATIONAL PRIDE PRODUCTS LIMITED",1986-09-15,1995-10-06,"Private, ltd by shares"
