,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2033528,"International Wholesale and Retail Limited",2014-02-01,,"Private, ltd by shares"
2,2033529,"XIAOMILI MANUFACTURING AND TRADING CO. LIMITED",2014-02-01,2018-09-28,"Private, ltd by shares"
