,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2040384,"ITUS CONNECT LIMITED",2014-02-23,,"Private, ltd by shares"
2,2040383,"SBS Import &amp; Export Limited",2014-02-23,2017-08-18,"Private, ltd by shares"
