,Reg no.,Name,Incorp-orated,Dissolved,Type
1,2339096,"GC Distribution Limited (HK)",2016-02-10,2019-02-22,"Private, ltd by shares"
2,2339097,"MS Partners Limited",2016-02-10,,"Private, ltd by shares"
