,Reg no.,Name,Incorp-orated,Dissolved,Type
1,1629184,"iSearch Talents Limited",2011-07-09,2016-12-30,"Private, ltd by shares"
2,1629186,"KYE CONSULTING LIMITED (d2015-01-30)",2011-07-09,2015-01-30,"Private, ltd by shares"
3,1629185,"Multi-Panels Limited",2011-07-09,,"Private, ltd by shares"
4,1629183,"Power-Board International Limited",2011-07-09,,"Private, ltd by shares"
5,1629182,"SCI Corporate Management Limited",2011-07-09,2015-07-03,"Private, ltd by shares"
