,Reg no.,Name,Incorp-orated,Dissolved,Type
1,3125733,"Intellectful Limited",2022-02-03,,"Private, ltd by shares"
2,3125731,"My Fantasy Limited",2022-02-03,,"Private, ltd by shares"
3,3125730,"Tokenyst Company Limited",2022-02-03,,"Private, ltd by shares"
4,3125734,"Wise Eden Limited",2022-02-03,,"Private, ltd by shares"
5,3125735,"Wisesome Limited",2022-02-03,,"Private, ltd by shares"
6,3125732,"Wisest Mind Limited",2022-02-03,,"Private, ltd by shares"
