,Reg no.,Name,Incorp-orated,Dissolved,Type
1,0000039,""STAR" FERRY COMPANY LIMITED (THE)",1898-04-23,,"Private, ltd by shares"
2,0000038,"CHINA PROVIDENT COMPANY, LIMITED (d2009-06-12)",1898-02-19,2009-06-12,"Private, ltd by shares"
