,Reg no.,Name,Incorp-orated,Dissolved,Type
1,0000045,"CHINESE PRINTING &amp; PUBLISHING CO. LTD (THE)",1900-11-01,1959-06-23,"Private, ltd by shares"
2,0000044,"ROBINSON PIANO COMPANY LIMITED (THE) (d1921-06-29)",1900-03-07,1921-06-29,"Private, ltd by shares"
