,Reg no.,Name,Incorp-orated,Dissolved,Type
1,0000001,"BRITISH TRADERS' INSURANCE COMPANY LIMITED (THE)",1865-10-12,2003-01-15,"Public, ltd by shares"
2,0000002,"HONGKONG CANTON &amp; MACAO STEAMBOAT CO. LTD. (THE)",1865-10-20,1958-04-28,"Private, ltd by shares"
