,Reg no.,Name,Incorp-orated,Dissolved,Type
1,0000086,"FAR EASTERN PUBLIC HALL CO. LTD (THE)",1908-04-23,1956-02-17,"Private, ltd by shares"
2,0000087,"KUNG HING COMPANY LIMITED (THE)",1908-07-10,1918-01-28,"Private, ltd by shares"
3,0000083,"LA SOCIETE IMMOBILIERE EYMARD LTD",1908-02-04,1925-03-23,"Private, ltd by shares"
4,0000084,"LUN ON YARN COMPANY LTD (THE)",1908-02-06,1934-07-12,"Private, ltd by shares"
5,0000088,"PO YAM LAND INVESTMENT, LOAN AND AGENCY COMPANY, LIMITED (THE)",1908-08-01,1993-06-09,"Private, ltd by shares"
6,0000085,"SHIU HING STEAMSHIP COMPANY LTD (THE)",1908-04-03,1934-04-06,"Private, ltd by shares"
