,Reg no.,Name,Incorp-orated,Dissolved,Type
1,1940507,"Chameleon Strategies Limited (HK)",2013-07-21,,"Private, ltd by shares"
2,1940506,"ISARIF Ecommerce Limited",2013-07-21,2018-01-05,"Private, ltd by shares"
3,1940508,"OnSign TV Limited",2013-07-21,,"Private, ltd by shares"
