,Reg no.,Name,Incorp-orated,Dissolved,Type
1,0035538,"OPS INVESTMENT LIMITED",1973-09-26,1979-10-16,"Private, ltd by shares"
2,0035537,"TNT BULKSHIPS (HK) LIMITED",1973-09-26,2002-02-01,"Private, ltd by shares"
